overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,window_sampler,windows_per_subject_per_epoch,train_overlap_pct,dynamic_data_mode,stage2_fixed_epoch,reference_source,reference_source_config_id,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max,n_train_samples_per_epoch_mean,n_train_samples_per_epoch_std,n_train_samples_per_epoch_ci95_low,n_train_samples_per_epoch_ci95_high,n_train_samples_per_epoch_min,n_train_samples_per_epoch_max
64,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_015,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplernone_wpsall_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,none,all,0.0,static_only,0,,,5,0.5296296296296296,0.06918160134265978,0.4437430969930154,0.6155161622662437,0.47222222222222215,0.6481481481481481,0.5143772351547288,0.07897315596930458,0.4163348307301924,0.6124196395792652,0.4418868996874112,0.6491334752204317,0.5296296296296296,0.06918160134265978,0.4437430969930154,0.6155161622662437,0.47222222222222215,0.6481481481481481,0.5143772351547288,0.07897315596930458,0.4163348307301924,0.6124196395792652,0.4418868996874112,0.6491334752204317,0.33333333333333337,0.1473139127471974,0.15044827532026211,0.5162183913464047,0.125,0.5,0.3983150183150183,0.16663599121963832,0.1914422772890763,0.6051877593409603,0.16666666666666666,0.6153846153846154,10.0,0.0,10.0,10.0,10.0,10.0,161.27074943482876,0.11377949985553476,161.12949617474132,161.4120026949162,161.13807462109253,161.41030631610192,0.9806365423568817,0.0011318484714711704,0.9792313921609037,0.9820416925528597,0.9795965339605827,0.9823529102526487,0.5006105942593423,0.05685086846476136,0.4300322341888053,0.5711889543298793,0.44586289716964733,0.5893284897204998,0.4800259480975394,0.057623437513287135,0.4084884706386726,0.5515634255564061,0.39053515793662064,0.5364900130830014,0.5707753737932757,0.0020867049260751306,0.5681848027851163,0.5733659448014351,0.5672446048657903,0.5723614892409399,1.2059352890732067,0.07833870054936663,1.1086805388092191,1.3031900393371942,1.1248970262376212,1.2848872764693329,0.6351599152799309,0.07969130088282422,0.5362259591226249,0.7340938714372368,0.553670708598087,0.7141121501863474,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,16044.0,0.0,16044.0,16044.0,16044.0,16044.0
65,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_150,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,30.0,static_only,0,,,5,0.5287037037037037,0.0876823007855989,0.4198492013227064,0.6375582060847009,0.39351851851851855,0.6388888888888888,0.524945559473356,0.09591071238547112,0.4058757725701119,0.6440153463766,0.37510442773600666,0.6410025062656641,0.5287037037037037,0.0876823007855989,0.4198492013227064,0.6375582060847009,0.39351851851851855,0.6388888888888888,0.524945559473356,0.09591071238547112,0.4058757725701119,0.6440153463766,0.37510442773600666,0.6410025062656641,0.38333333333333336,0.09033118078616166,0.2711903392984356,0.4954763273682311,0.25,0.5,0.4433526999316473,0.10084901028167811,0.31815218932151546,0.5685532105417791,0.3157894736842105,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,76.7323369431775,0.2710833669478763,76.39579644699423,77.06887743936078,76.50942457886413,77.18819891894236,0.9533861163376738,0.0018666343769702207,0.9510687552007985,0.9557034774745491,0.95120624952682,0.9558352201850011,0.5025198499337084,0.055348674126738356,0.4338064114685577,0.571233288398859,0.4044206521439456,0.534962588135327,0.45086626640396543,0.05415194206451539,0.38363852883796434,0.5180940039699665,0.41828733678331786,0.5467855973828744,0.7170005845655456,0.0019685437727565403,0.7145567064866322,0.719444462644459,0.7141796487291696,0.719291779006106,1.1494189842512033,0.039549695263197245,1.1003194241504433,1.1985185443519633,1.1169195220585988,1.2042101380363142,0.43241839968565765,0.03797703248246011,0.38527124529136814,0.47956555407994717,0.399610039996241,0.4849183590302082,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,28078.4,4.9295030175464944,28072.28019482663,28084.51980517337,28070.0,28082.0
66,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_144,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,5,0.5287037037037037,0.07016600441512248,0.4415950691647082,0.6158123382426992,0.4166666666666667,0.5972222222222222,0.5232172183270583,0.07713071054910078,0.4274621452976097,0.6189722913565068,0.3975972540045767,0.5901515151515152,0.5287037037037037,0.07016600441512248,0.4415950691647082,0.6158123382426992,0.4166666666666667,0.5972222222222222,0.5232172183270583,0.07713071054910078,0.4274621452976097,0.6189722913565068,0.3975972540045767,0.5901515151515152,0.4,0.10458250331675945,0.27016448867894427,0.5298355113210558,0.25,0.5,0.4366617592933382,0.11903703493015931,0.288881453734111,0.5844420648525654,0.25,0.5454545454545454,10.0,0.0,10.0,10.0,10.0,10.0,65.04183267550543,0.0979069526505211,64.92028462629911,65.16338072471176,64.95376044185832,65.15534832095727,0.9490225216381407,0.001594501275556452,0.9470430042059855,0.9510020390702959,0.9462957342463693,0.9502447758598873,0.49542222798106306,0.03206765291777025,0.45561136114003536,0.5352330948220907,0.4542645299899344,0.544006525674288,0.45360029365707766,0.0307701391900466,0.4154002446196251,0.4918003426945302,0.40623825018559934,0.4920312042564349,0.7505204643171867,0.0009199034673747273,0.7493784364132373,0.751662492221136,0.7490097149094102,0.7511660206117753,1.1627048587648114,0.02134773801074804,1.1362023904525116,1.1892073270771113,1.1379328295464823,1.1843685835761175,0.41218439444762484,0.02060543487077788,0.38660346945927226,0.4377653194359774,0.38766138863695954,0.43325208177209285,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,22608.0,0.0,22608.0,22608.0,22608.0,22608.0
67,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_055,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.5287037037037037,0.0731569380560305,0.43788192990834074,0.6195254774990666,0.4305555555555555,0.625,0.5165318999877263,0.08093108236268104,0.4160587985885433,0.6170050013869094,0.40277777777777773,0.6217581998474447,0.5287037037037037,0.0731569380560305,0.43788192990834074,0.6195254774990666,0.4305555555555555,0.625,0.5165318999877263,0.08093108236268104,0.4160587985885433,0.6170050013869094,0.40277777777777773,0.6217581998474447,0.4138888888888889,0.12044157438154889,0.26436489684235864,0.5634128809354192,0.25,0.5833333333333334,0.4566410912190963,0.10237510870832425,0.3295459829156034,0.5837361995225891,0.3333333333333333,0.6086956521739131,10.0,0.0,10.0,10.0,10.0,10.0,79.31856988980435,0.12238613602633686,79.16663179265,79.47050798695871,79.10952958301641,79.41870439401828,0.9308703703703702,0.004389416283361794,0.9254210639426486,0.9363196767980919,0.9236805555555556,0.9350231481481481,0.46819590729692473,0.04325805513433309,0.41449254842713834,0.5218992661667111,0.42735209386798356,0.5261101476114114,0.4626744630734455,0.046062120694475,0.40548995511817487,0.5198589710287161,0.40412133387007,0.5060506839097941,0.7355388183770357,0.0037190257691762712,0.7309217782695266,0.7401558584845448,0.7310684689327523,0.7406702412499323,1.2202414229889396,0.07002881848111174,1.1333030999774316,1.3071797460004475,1.1354744586132193,1.3134262057518526,0.4847026046119039,0.07342692681473428,0.39354564923811697,0.5758595599856908,0.39480421736328697,0.5823577368191003,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
68,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_022,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps32_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,30.0,static_only,0,,,5,0.5287037037037037,0.10457225565583465,0.39888091449441443,0.6585264929129929,0.4166666666666667,0.6759259259259259,0.5143023500780937,0.11152855884467539,0.37584355434014166,0.6527611458160456,0.3952380952380952,0.6738095238095237,0.5287037037037037,0.10457225565583465,0.39888091449441443,0.6585264929129929,0.4166666666666667,0.6759259259259259,0.5143023500780937,0.11152855884467539,0.37584355434014166,0.6527611458160456,0.3952380952380952,0.6738095238095237,0.325,0.16770509831248423,0.11680000000000004,0.5332,0.125,0.5,0.3685714285714285,0.17520962501647191,0.15105482176881993,0.5860880353740371,0.16666666666666666,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,73.18718402422965,0.06854080759042884,73.10209301457091,73.27227503388839,73.10175146302208,73.26442078314722,0.9332273478835977,0.003004649173850136,0.929497181273934,0.9369575144932615,0.9285234788359787,0.9359201388888888,0.4582355719217592,0.0643831610480188,0.37830613468294116,0.5381650091605772,0.3938261020814221,0.5649034797249965,0.4749917759618386,0.0657053531378125,0.39342088359813154,0.5565626683255457,0.36735346471944796,0.5420940368074667,0.6331962924394683,0.003380540444229307,0.6289994699959603,0.6373931148829762,0.6291367321008907,0.6384405572345292,1.310855255603809,0.13035527101556174,1.1490237567493726,1.4726867544582456,1.1298150611096713,1.4883117445371536,0.677658963164341,0.12977285458087676,0.516550513894691,0.8387674124339911,0.49634901710612245,0.8552952386349255,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
69,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_127,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplernone_wpsall_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,none,all,0.0,static_only,0,,,5,0.5277777777777778,0.08314020831512949,0.4245621239581384,0.6309934315974172,0.40740740740740744,0.625,0.5238488877604275,0.08340506489064052,0.42030442378786925,0.6273933517329857,0.40079365079365087,0.6187259592832349,0.5277777777777778,0.08314020831512949,0.4245621239581384,0.6309934315974172,0.40740740740740744,0.625,0.5238488877604275,0.08340506489064052,0.42030442378786925,0.6273933517329857,0.40079365079365087,0.6187259592832349,0.3916666666666667,0.14907119849998599,0.20660000000000006,0.5767333333333333,0.25,0.5833333333333334,0.43383753501400557,0.1282647704117027,0.274601319368625,0.5930737506593862,0.2857142857142857,0.5882352941176471,10.0,0.0,10.0,10.0,10.0,10.0,50.54397932616994,0.10759681746451046,50.41040164951296,50.677557002826916,50.356393021997064,50.62585509195924,0.937922480057526,0.0011095680078541021,0.9365449902760002,0.9392999698390517,0.9366073360120032,0.9395605213524767,0.49233857956817423,0.057774963034439804,0.4206129884871133,0.5640641706492352,0.3917022949726267,0.5374256516005284,0.44558390048935176,0.057016707611311106,0.37479965693251005,0.5163681440461935,0.40057599967938007,0.5449050410393765,0.6326711452640502,0.0016024087081529693,0.6306818110315523,0.6346604794965481,0.6309031894115301,0.6348210776402399,1.1927710891312668,0.03817533716293087,1.1453777464285153,1.2401644318340184,1.1488360181296708,1.249718696906519,0.5600999438672165,0.038915064986048103,0.5117882550061028,0.6084116327283302,0.515178180289444,0.6182854147647756,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,16044.0,0.0,16044.0,16044.0,16044.0,16044.0
70,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_103,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps16_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,0.0,static_only,0,,,5,0.5277777777777778,0.06897992789699695,0.44214161565350646,0.6134139399020491,0.4583333333333333,0.6064814814814815,0.5163756951583038,0.07614496522109503,0.4218443903944353,0.6109069999221723,0.44357864357864357,0.5982905982905983,0.5277777777777778,0.06897992789699695,0.44214161565350646,0.6134139399020491,0.4583333333333333,0.6064814814814815,0.5163756951583038,0.07614496522109503,0.4218443903944353,0.6109069999221723,0.44357864357864357,0.5982905982905983,0.33055555555555555,0.12163685581006285,0.17954766352076781,0.4815634475903433,0.125,0.4444444444444444,0.3935042735042735,0.11106113274395359,0.2556257708829264,0.5313827761256207,0.2,0.46153846153846156,15.0,0.0,15.0,15.0,15.0,15.0,83.57044843262993,0.11709645829456321,83.42507728492933,83.71581958033053,83.39375282288529,83.71182493097149,0.9129990079365079,0.00274989658851935,0.909585107730189,0.9164129081428268,0.9101802248677249,0.9169345238095238,0.46647939442242636,0.00625930195736134,0.4587086904865543,0.4742500983582984,0.46055252435657756,0.47370545828658656,0.4465196135140815,0.008720694055947047,0.43569317758149534,0.4573460494466676,0.4368633247821965,0.4547131959147683,0.7795801221963131,0.004363645590145161,0.7741628091807279,0.7849974352118984,0.773438423871994,0.7850868672132493,1.2679554783605707,0.09323184710120962,1.1522114087896882,1.383699547931453,1.1469941795122898,1.401749384179325,0.48837535616425753,0.09203932176570082,0.3741117649887923,0.6026389473397228,0.37355575564029575,0.6230187384035298,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,1856.0,0.0,1856.0,1856.0,1856.0,1856.0
71,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_057,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplernone_wpsall_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,0.0,static_only,0,,,5,0.5277777777777778,0.10052801273429844,0.4029757743688995,0.6525797811866562,0.375,0.6481481481481481,0.507872225320334,0.11480789887459492,0.36534224390526526,0.6504022067354028,0.3193137254901961,0.6198830409356725,0.5277777777777778,0.10052801273429844,0.4029757743688995,0.6525797811866562,0.375,0.6481481481481481,0.507872225320334,0.11480789887459492,0.36534224390526526,0.6504022067354028,0.3193137254901961,0.6198830409356725,0.3666666666666667,0.1728036779443977,0.15213695880419942,0.581196374529134,0.08333333333333333,0.5,0.41080146017216956,0.17042633939000268,0.19922313477812778,0.6223797855662113,0.125,0.5263157894736842,15.0,0.0,15.0,15.0,15.0,15.0,405.94331075889056,0.9437268420015783,404.7717069705631,407.114914547218,405.41522406297736,407.6222213259898,0.9918354397289196,0.0005441411459034386,0.9911599075732662,0.992510971884573,0.9912146746367343,0.9923685037766348,0.49929886411939695,0.04956344525976227,0.4377675844688824,0.5608301437699115,0.46192170408607175,0.5805852238510434,0.49253657560952285,0.04933023439194236,0.43129481907529205,0.5537783321437536,0.4116170950150716,0.5304467996905631,0.5464476306754873,0.0010806503834509813,0.5451060411108382,0.5477892202401364,0.5449164589470252,0.5475632093135193,1.2180066411746509,0.07458697473907205,1.1254095269727935,1.3106037553765082,1.125626357342382,1.3181095816985033,0.6715590104991636,0.07399207927576167,0.5797004381586303,0.7634175828396969,0.5790802448811498,0.7707884688033136,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,31704.0,0.0,31704.0,31704.0,31704.0,31704.0
72,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_135,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,50%,0.0,static_only,0,,,5,0.5268518518518519,0.07638187397644572,0.432026433173974,0.6216772705297299,0.4537037037037037,0.6527777777777778,0.5229717750047987,0.08021813592426903,0.4233837716137919,0.6225597783958056,0.4482431149097816,0.6549707602339181,0.5268518518518519,0.07638187397644572,0.432026433173974,0.6216772705297299,0.4537037037037037,0.6527777777777778,0.5229717750047987,0.08021813592426903,0.4233837716137919,0.6225597783958056,0.4482431149097816,0.6549707602339181,0.3638888888888889,0.16850834320114558,0.15469168852049173,0.573086089257286,0.25,0.625,0.40065321675228793,0.14892281471765448,0.21577076334921483,0.585535670155361,0.2857142857142857,0.631578947368421,10.0,0.0,10.0,10.0,10.0,10.0,37.479025163222104,0.17890872637941346,37.2569162517638,37.70113407468041,37.30373902898282,37.776598677039146,0.9077766064016686,0.00797302298544962,0.8978783778905856,0.9176748349127516,0.897838672341176,0.9192122071845308,0.48126828131482763,0.05632350584930351,0.41134462344263256,0.5511919391870227,0.3844646741775694,0.5324453483569723,0.42650832508684094,0.04974728962698219,0.3647488090998027,0.4882678410738792,0.38676685882755846,0.5133739981636065,0.639236025710255,0.006120254498597276,0.6316379443195886,0.6468341071009213,0.6308380957902868,0.6451934236977347,1.2334419472461402,0.05933547004867041,1.159779041416559,1.3071048530757214,1.161689705318754,1.3195539398373088,0.5942059215358853,0.055464049811173186,0.5253492482034524,0.6630625948683181,0.5308516095284672,0.6758524433338096,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,9976.2,3.96232255123179,9971.280915467285,9981.119084532716,9973.0,9983.0
73,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_085,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,0.0,static_only,0,,,5,0.5268518518518519,0.09591269750058196,0.4077796004977937,0.6459241032059101,0.4444444444444444,0.6759259259259259,0.504094155078406,0.1051029889785263,0.37361247905591743,0.6345758311008947,0.40019607843137256,0.66272633455296,0.5268518518518519,0.09591269750058196,0.4077796004977937,0.6459241032059101,0.4444444444444444,0.6759259259259259,0.504094155078406,0.1051029889785263,0.37361247905591743,0.6345758311008947,0.40019607843137256,0.66272633455296,0.31666666666666665,0.13693063937629155,0.1466720785175141,0.48666125481581923,0.16666666666666666,0.5,0.3825341325341325,0.12339153671084956,0.22934786567818644,0.5357203993900785,0.25,0.5454545454545454,15.0,0.0,15.0,15.0,15.0,15.0,405.4092376966495,0.1501172743631992,405.2228723634729,405.59560302982607,405.22871425095946,405.5788668971509,0.9908826564794605,0.0003003408051574005,0.9905097938994735,0.9912555190594475,0.9905558617329173,0.9912762279826142,0.5063003781783786,0.05204004771720216,0.4416944834038908,0.5709062729528664,0.4523196193837976,0.5899057562388037,0.4845822783010819,0.052172482598187804,0.4198119702648706,0.5493525863372932,0.4006501054941136,0.5385157636921009,0.6949414263545312,0.0006015618076359783,0.6941946084604416,0.6956882442486207,0.693972773013328,0.695442618447214,1.1795157725522396,0.04659844839413692,1.1216654325608937,1.2373661125435855,1.1109668315072008,1.2416833659781694,0.4845743461977081,0.046529740098748676,0.42680930514625,0.5423393872491662,0.4156849981192493,0.5462407475309554,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,31704.0,0.0,31704.0,31704.0,31704.0,31704.0
74,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_119,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,0.0,static_only,0,,,5,0.5268518518518518,0.06955238524704101,0.44050500399722126,0.6131986997064823,0.4583333333333333,0.6342592592592592,0.5221233568251112,0.06869950898449743,0.43683532494953164,0.6074113887006909,0.4462121212121212,0.6204545454545455,0.5268518518518518,0.06955238524704101,0.44050500399722126,0.6131986997064823,0.4583333333333333,0.6342592592592592,0.5221233568251112,0.06869950898449743,0.43683532494953164,0.6074113887006909,0.4462121212121212,0.6204545454545455,0.3972222222222222,0.0732301462581337,0.30630956301054657,0.4881348814338978,0.3333333333333333,0.5,0.4650349650349651,0.0921433162424327,0.35064226836256834,0.5794276617073619,0.36363636363636365,0.6,10.0,0.0,10.0,10.0,10.0,10.0,24.0146155890543,0.08546035001920109,23.908519560650653,24.12071161745795,23.86501254909672,24.065168343950063,0.8524376653439154,0.0029406189662782686,0.848786989992124,0.8560883406957068,0.8494708994708994,0.8569874338624338,0.4616766006961611,0.03895810403932093,0.41331148035931076,0.5100417210330115,0.39671479393927406,0.49239142744486647,0.39076106464775406,0.03781394498565193,0.343816377663085,0.43770575163242315,0.36099812281968363,0.455151112145382,0.7236319416459056,0.0016762740056293739,0.7215509062362263,0.7257129770555849,0.7212737814239834,0.7256308511979338,1.202078882974566,0.07545927027852392,1.1083988444421946,1.2957589215069376,1.1340975435608447,1.3289645850640284,0.47844694132866056,0.07689862647064623,0.3829799925460026,0.5739138901113184,0.40941002881517385,0.607690803640045,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
