model,factor_id,reference_profile,variant_profile,reference_case_id,variant_case_id,repeat,fold,reference_native_aggregation_view,variant_native_aggregation_view,contrast_metrics_available,inference,reference_native_balanced_accuracy,variant_native_balanced_accuracy,delta_native_balanced_accuracy,reference_native_macro_f1,variant_native_macro_f1,delta_native_macro_f1,reference_native_worst_class_f1,variant_native_worst_class_f1,delta_native_worst_class_f1
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,0,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.4444444444444444,0.0,0.3,0.3,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,1,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.6666666666666666,0.11111111111111116,0.5793650793650794,0.6944444444444443,0.11507936507936489,0.5,0.6666666666666666,0.16666666666666663
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,1,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,1,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.43333333333333335,0.3333333333333333,-0.10000000000000003,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,1,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.4666666666666666,0.5555555555555555,0.08888888888888885,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,1,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,2,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.41269841269841273,0.41269841269841273,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,2,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.6555555555555556,-0.16666666666666674,0.6666666666666666,0.5,-0.16666666666666663
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,2,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,2,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,2,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,3,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.8888888888888888,0.11111111111111116,0.7222222222222222,0.8666666666666667,0.1444444444444445,0.5,0.8,0.30000000000000004
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,3,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,3,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,3,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,3,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,4,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,4,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.38888888888888884,0.4444444444444444,0.05555555555555558,0.35714285714285715,0.35555555555555557,-0.0015873015873015817,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,4,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.6,0.6,0.0,0.4,0.4,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,4,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.3,0.3,0.0,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,4,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.5222222222222223,0.5222222222222223,0.0,0.4,0.4,0.0
