descriptive_rank,overfit_config_id,overfit_config_name,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
167,s1_134,main_effect_label_smoothing-0p3_lr0.001_wd0.0005_do0.2_ls0.3_mw90_ep12,stage1,main_effect,label_smoothing,0.3,12,0.001,0.0005,0.2,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.531072828729404,0.015498409000573808,0.5118290122439543,0.5503166452148537,two_sided_student_t_0.95,5,0.5258040195439644,0.01678172435825078,0.5049667565805451,0.5466412825073836,two_sided_student_t_0.95,5,0.5538888888888889,0.024770898120374765,0.5231317564896462,0.5846460212881316,two_sided_student_t_0.95,5,0.5451440920442873,0.023489897719583694,0.5159775317243914,0.5743106523641831,two_sided_student_t_0.95,5,0.5314814814814814,0.0396097215485323,0.4822995162557929,0.58066344670717,two_sided_student_t_0.95,5,0.5233092193399098,0.044532444618376674,0.4680148861052684,0.5786035525745512,two_sided_student_t_0.95,5,166.68212452717125,0.6003138660501239,165.9367364120743,167.4275126422682,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
168,s1_028,main_effect_max_windows_fraction-0p2_lr0.001_wd0.0005_do0.2_ls0.1_mw20_ep5,stage1,main_effect,max_windows_fraction,0.2,5,0.001,0.0005,0.2,0.1,0.2,5,"42,10042,20042,30042,40042",5,0.49328211242016745,0.027712457498212873,0.45887255164288454,0.5276916731974504,two_sided_student_t_0.95,5,0.49481709365749416,0.0330781654191161,0.4537451265299489,0.5358890607850394,two_sided_student_t_0.95,5,0.515,0.037925681784515115,0.46790904632083524,0.5620909536791648,two_sided_student_t_0.95,5,0.5178788690931453,0.04237214698113641,0.4652668996600698,0.5704908385262207,two_sided_student_t_0.95,5,0.5305555555555556,0.047394384785443416,0.47170765425045413,0.589403456860657,two_sided_student_t_0.95,5,0.5357943386237908,0.05005018485392272,0.4736488259872315,0.5979398512603501,two_sided_student_t_0.95,5,16.940871998667717,3.797910288397743,12.225143525156556,21.65660047217888,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
169,s1_012,main_effect_dropout-0p1_lr0.001_wd0.0005_do0.1_ls0.1_mw90_ep5,stage1,main_effect,dropout,0.1,5,0.001,0.0005,0.1,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5273550035003578,0.032105929703794285,0.48749022645829554,0.5672197805424201,two_sided_student_t_0.95,5,0.5343056427297881,0.03149488027472192,0.4951995837649279,0.5734117016946483,two_sided_student_t_0.95,5,0.5451851851851851,0.053264487457804925,0.47904858872605266,0.6113217816443175,two_sided_student_t_0.95,5,0.5543800297205662,0.05346166628907241,0.48799860340544104,0.6207614560356913,two_sided_student_t_0.95,5,0.5296296296296296,0.058798118956876005,0.45662212215877424,0.6026371371004849,two_sided_student_t_0.95,5,0.5373954719061385,0.06625683946775324,0.4551267397042629,0.619664204108014,two_sided_student_t_0.95,5,65.41883047204465,0.21974111626333087,65.14598583905536,65.69167510503394,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
170,s1_017,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep5,stage1,main_effect,dropout,0.7,5,0.001,0.0005,0.7,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5253811234924547,0.03340324332600979,0.4839055188313081,0.5668567281536013,two_sided_student_t_0.95,5,0.5306913173420577,0.03829388159553627,0.48314318321340244,0.5782394514707129,two_sided_student_t_0.95,5,0.5494444444444444,0.051025155849761555,0.4860883454230592,0.6128005434658297,two_sided_student_t_0.95,5,0.5562332361406614,0.05600945921197929,0.4866883070782845,0.6257781652030384,two_sided_student_t_0.95,5,0.5287037037037037,0.0436021654739671,0.47456446459095547,0.5828429428164519,two_sided_student_t_0.95,5,0.5347494190631445,0.05106634446160314,0.4713421776252996,0.5981566605009895,two_sided_student_t_0.95,5,65.81997222620994,0.2545762326669567,65.50387408330903,66.13607036911085,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
171,s1_030,strong_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_ep5,stage1,strong_combo,combined_regularization,wd0.005_do0.4_ls0.15_mw0.9,5,0.001,0.005,0.4,0.15,0.9,5,"42,10042,20042,30042,40042",5,0.5280134005685946,0.048800936081757125,0.4674190351572336,0.5886077659799556,two_sided_student_t_0.95,5,0.5325941556273353,0.048630348219169395,0.47221160302348,0.5929767082311905,two_sided_student_t_0.95,5,0.5322222222222223,0.06254079601332872,0.4545675673934664,0.6098768770509782,two_sided_student_t_0.95,5,0.5393939850871243,0.06570070244817998,0.4578157882005212,0.6209721819737275,two_sided_student_t_0.95,5,0.5287037037037037,0.1051343937098642,0.3981621120611848,0.6592452953462226,two_sided_student_t_0.95,5,0.5323786416923671,0.10553692702926556,0.40133723891907014,0.6634200444656642,two_sided_student_t_0.95,5,65.70551280472428,0.21073649017894203,65.44384889176126,65.9671767176873,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
172,s1_018,main_effect_label_smoothing-0p0_lr0.001_wd0.0005_do0.2_ls0_mw90_ep5,stage1,main_effect,label_smoothing,0.0,5,0.001,0.0005,0.2,0.0,0.9,5,"42,10042,20042,30042,40042",5,0.5209895782426744,0.03435198786224533,0.4783359516473916,0.5636432048379573,two_sided_student_t_0.95,5,0.5238692669648508,0.031841561276721386,0.4843327466809467,0.5634057872487549,two_sided_student_t_0.95,5,0.5427777777777777,0.03275867826045095,0.5021025063530353,0.5834530492025201,two_sided_student_t_0.95,5,0.5465568589701915,0.026412726053542827,0.5137611279350887,0.5793525900052943,two_sided_student_t_0.95,5,0.5287037037037037,0.04804565301525784,0.4690471460844678,0.5883602613229396,two_sided_student_t_0.95,5,0.5315658416691723,0.044927841332516504,0.47578055856957546,0.5873511247687692,two_sided_student_t_0.95,5,61.38641409762204,0.3383710043596755,60.96627100347258,61.806557191771496,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
173,s1_032,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep5,stage1,strong_combo,combined_regularization,wd0.01_do0.5_ls0.2_mw0.9,5,0.001,0.01,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5267601391907482,0.03292869117475212,0.48587376885108835,0.567646509530408,two_sided_student_t_0.95,5,0.5338802349379532,0.03947136824593106,0.4848700580271373,0.5828904118487692,two_sided_student_t_0.95,5,0.545,0.06528467260671726,0.4639383723897196,0.6260616276102805,two_sided_student_t_0.95,5,0.551911688586481,0.07427523362611922,0.45968680503475495,0.6441365721382071,two_sided_student_t_0.95,5,0.525,0.06250857280025983,0.4473853555748182,0.6026146444251819,two_sided_student_t_0.95,5,0.5345066256061223,0.07587410854474043,0.44029647663031335,0.6287167745819312,two_sided_student_t_0.95,5,65.67082855124026,0.22086274966223152,65.39659122644038,65.94506587604015,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
174,s1_110,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep10,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,10,0.0005,0.005,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5351443619086763,0.024385053408202326,0.5048663189974354,0.5654224048199172,two_sided_student_t_0.95,5,0.5414049707244144,0.0266078247891651,0.5083669926131944,0.5744429488356344,two_sided_student_t_0.95,5,0.5474074074074075,0.02143073507921893,0.5207976352044987,0.5740171796103162,two_sided_student_t_0.95,5,0.5534288586963599,0.02705385803498246,0.5198370571618065,0.5870206602309134,two_sided_student_t_0.95,5,0.525,0.04338039546341657,0.4711361247252337,0.5788638752747663,two_sided_student_t_0.95,5,0.5341995810455542,0.04422684787645019,0.4792846962833313,0.5891144658077772,two_sided_student_t_0.95,5,130.86282390244304,1.4719248591767227,129.03518779674215,132.69046000814393,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
175,s1_054,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep8,stage1,main_effect,dropout,0.7,8,0.001,0.0005,0.7,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5230721321873368,0.0276319414467501,0.48876254529243274,0.557381719082241,two_sided_student_t_0.95,5,0.5247054193930094,0.02878323547969175,0.48896631214605485,0.560444526639964,two_sided_student_t_0.95,5,0.5368518518518519,0.03976310164462207,0.4874794400828077,0.5862242636208961,two_sided_student_t_0.95,5,0.5392108959064117,0.03959656190216611,0.4900452705398452,0.5883765212729782,two_sided_student_t_0.95,5,0.525,0.08324326408238189,0.42163983589593773,0.6283601641040624,two_sided_student_t_0.95,5,0.5220599344469312,0.0823524508016443,0.4198058611226826,0.6243140077711798,two_sided_student_t_0.95,5,104.0565429409966,0.15160868158785418,103.86829589925382,104.24478998273936,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
176,s1_130,main_effect_label_smoothing-0p03_lr0.001_wd0.0005_do0.2_ls0.03_mw90_ep12,stage1,main_effect,label_smoothing,0.03,12,0.001,0.0005,0.2,0.03,0.9,5,"42,10042,20042,30042,40042",5,0.5161530672524461,0.025341812084482412,0.4846870515378992,0.5476190829669931,two_sided_student_t_0.95,5,0.5138038690831024,0.027922366046488373,0.4791336724185105,0.5484740657476942,two_sided_student_t_0.95,5,0.5374074074074074,0.034024470738771184,0.4951604470331378,0.5796543677816771,two_sided_student_t_0.95,5,0.5331254112584711,0.03786955427469448,0.48610414908755945,0.5801466734293828,two_sided_student_t_0.95,5,0.524074074074074,0.05702155273223021,0.4532724649247862,0.5948756832233619,two_sided_student_t_0.95,5,0.51884812298125,0.06349484667693617,0.4400088577910304,0.5976873881714697,two_sided_student_t_0.95,5,166.56572606693953,0.3046551272671509,166.18744676354373,166.94400537033533,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
177,s1_046,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.2_ls0.1_mw90_ep8,stage1,main_effect,weight_decay,0.01,8,0.001,0.01,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5139002591162883,0.018422920786947825,0.49102518163337544,0.5367753365992013,two_sided_student_t_0.95,5,0.5205191658454733,0.02016948486426465,0.4954754426272001,0.5455628890637465,two_sided_student_t_0.95,5,0.5268518518518517,0.018002057495577383,0.504499345165999,0.5492043585377043,two_sided_student_t_0.95,5,0.5338243319026963,0.019172825878562633,0.5100181242654556,0.557630539539937,two_sided_student_t_0.95,5,0.5222222222222224,0.0540299794847969,0.45513514187226195,0.5893093025721827,two_sided_student_t_0.95,5,0.529593191122603,0.055499615135390944,0.4606813170948232,0.5985050651503827,two_sided_student_t_0.95,5,104.0360409758985,0.39003458950765735,103.55174906805266,104.52033288374435,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
178,s1_036,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep5,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,5,0.0005,0.005,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.5286252176673901,0.043364594910965976,0.4747809613697534,0.5824694739650268,two_sided_student_t_0.95,5,0.5323189942646963,0.04797985207454454,0.472744139304592,0.5918938492248006,two_sided_student_t_0.95,5,0.5401851851851852,0.05815522485836054,0.4679759361711142,0.6123944341992562,two_sided_student_t_0.95,5,0.5447713623386863,0.0654285973460342,0.4635310285611451,0.6260116961162274,two_sided_student_t_0.95,5,0.5222222222222223,0.07900270002852425,0.424127413835912,0.6203170306085325,two_sided_student_t_0.95,5,0.5283562492258145,0.0869428888702371,0.42040239421581016,0.6363101042358188,two_sided_student_t_0.95,5,65.73570448141545,0.19940345128836148,65.48811239483311,65.9832965679978,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
179,s1_141,strong_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_ep12,stage1,strong_combo,combined_regularization,wd0.005_do0.4_ls0.15_mw0.9,12,0.001,0.005,0.4,0.15,0.9,5,"42,10042,20042,30042,40042",5,0.5145706650497823,0.027849954271072515,0.47999037947977036,0.5491509506197942,two_sided_student_t_0.95,5,0.5114147571716587,0.02189203327839898,0.48423220760239194,0.5385973067409255,two_sided_student_t_0.95,5,0.5183333333333333,0.0328175109669076,0.4775850114550669,0.5590816552115998,two_sided_student_t_0.95,5,0.5150028560438671,0.02401456589718754,0.4851848341368374,0.5448208779508967,two_sided_student_t_0.95,5,0.5222222222222223,0.04210163905329504,0.46994613274437613,0.5744983117000684,two_sided_student_t_0.95,5,0.5155104565247249,0.0402435937640351,0.46554143498958495,0.5654794780598649,two_sided_student_t_0.95,5,165.95893079210072,0.7147872154422645,165.07140524030973,166.8464563438917,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
180,s1_145,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep12,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.7,12,0.001,0.005,0.5,0.2,0.7,5,"42,10042,20042,30042,40042",5,0.518288178111257,0.02666748429699745,0.485176122937011,0.551400233285503,two_sided_student_t_0.95,5,0.5216745956991814,0.026729545117742913,0.4884854818381168,0.554863709560246,two_sided_student_t_0.95,5,0.5385185185185185,0.04486013166381013,0.4828173080768846,0.5942197289601524,two_sided_student_t_0.95,5,0.5434216665794068,0.040009643219844696,0.49374313301234823,0.5931002001464654,two_sided_student_t_0.95,5,0.5212962962962963,0.05637892936433666,0.4512926094473263,0.5912999831452662,two_sided_student_t_0.95,5,0.5262282488753077,0.05354895479611005,0.459738439563537,0.5927180581870785,two_sided_student_t_0.95,5,129.90202789958568,0.2021552213724645,129.65101903915857,130.15303676001278,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
181,s1_089,main_effect_dropout-0p5_lr0.001_wd0.0005_do0.5_ls0.1_mw90_ep10,stage1,main_effect,dropout,0.5,10,0.001,0.0005,0.5,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.533570551076946,0.0221437699177428,0.5060754291855771,0.5610656729683148,two_sided_student_t_0.95,5,0.5392351506556252,0.020766154699444456,0.5134505639841951,0.5650197373270553,two_sided_student_t_0.95,5,0.547962962962963,0.04403456835120046,0.4932868247648344,0.6026391011610915,two_sided_student_t_0.95,5,0.5544404159888882,0.03787341089213777,0.5074143651949423,0.601466466782834,two_sided_student_t_0.95,5,0.5166666666666666,0.07611482824121263,0.42215762471008955,0.6111757086232437,two_sided_student_t_0.95,5,0.523849757082772,0.07612643012342367,0.42932630948674216,0.618373204678802,two_sided_student_t_0.95,5,133.32434079907836,0.5625335694839203,132.6258631180691,134.0228184800876,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
182,s1_037,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.0005_wd0.01_do0.6_ls0.3_mw90_ep5,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,5,0.0005,0.01,0.6,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.5124849827365473,0.04224451748037701,0.4600314862596735,0.5649384792134211,two_sided_student_t_0.95,5,0.5132247656387017,0.05072059451139975,0.45024682946640504,0.5762027018109983,two_sided_student_t_0.95,5,0.5244444444444445,0.057841103710628214,0.45262522835058716,0.5962636605383018,two_sided_student_t_0.95,5,0.5246561803855752,0.06579479328545494,0.4429611542937668,0.6063512064773835,two_sided_student_t_0.95,5,0.5101851851851852,0.07832151211039824,0.4129361833128234,0.607434187057547,two_sided_student_t_0.95,5,0.5089427538127647,0.07659839377918855,0.4138332859369109,0.6040522216886184,two_sided_student_t_0.95,5,65.67822851650416,0.34954233081944447,65.24421438847743,66.1122426445309,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
183,s1_176,main_effect_max_windows_fraction-0p2_lr0.001_wd0.0005_do0.2_ls0.1_mw20_ep15,stage1,main_effect,max_windows_fraction,0.2,15,0.001,0.0005,0.2,0.1,0.2,5,"42,10042,20042,30042,40042",5,0.49730051681464893,0.02071974970945464,0.4715735495486262,0.5230274840806717,two_sided_student_t_0.95,5,0.4918977822106975,0.014001737456812468,0.47451232889827233,0.5092832355231227,two_sided_student_t_0.95,5,0.5170370370370371,0.040628000575059366,0.46659071140398395,0.5674833626700903,two_sided_student_t_0.95,5,0.5120914903477323,0.034316315824893404,0.46948215643697194,0.5547008242584925,two_sided_student_t_0.95,5,0.5064814814814814,0.03395763114980049,0.46431751341849137,0.5486454495444715,two_sided_student_t_0.95,5,0.4996531952863895,0.03748226101053325,0.45311282121833363,0.5461935693544454,two_sided_student_t_0.95,5,49.0759628739208,0.22684124831260485,48.794302262583436,49.357623485258166,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
184,s1_175,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep15,stage1,main_effect,max_windows_fraction,0.3,15,0.001,0.0005,0.2,0.1,0.3,5,"42,10042,20042,30042,40042",5,0.5164821634747796,0.015506122608342377,0.4972287692802674,0.5357355576692918,two_sided_student_t_0.95,5,0.5188006009177777,0.014361199429867633,0.5009688166146866,0.5366323852208688,two_sided_student_t_0.95,5,0.5196296296296297,0.0398815117494795,0.4701101922963605,0.5691490669628989,two_sided_student_t_0.95,5,0.5244616065928973,0.039222518930805216,0.4757604169176508,0.5731627962681438,two_sided_student_t_0.95,5,0.5046296296296297,0.032899700008221955,0.4637792565777163,0.545480002681543,two_sided_student_t_0.95,5,0.5091562624171319,0.03685724278625208,0.4633919509763872,0.5549205738578765,two_sided_student_t_0.95,5,73.20942660830914,0.32992886213368045,72.79976581822942,73.61908739838887,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
185,s1_129,main_effect_label_smoothing-0p0_lr0.001_wd0.0005_do0.2_ls0_mw90_ep12,stage1,main_effect,label_smoothing,0.0,12,0.001,0.0005,0.2,0.0,0.9,5,"42,10042,20042,30042,40042",5,0.5050179783278885,0.01583600949537786,0.48535497546226486,0.5246809811935123,two_sided_student_t_0.95,5,0.5043682659607128,0.02412188257679449,0.4744169927962084,0.5343195391252172,two_sided_student_t_0.95,5,0.5216666666666667,0.03562469165751096,0.4774327695884253,0.5659005637449082,two_sided_student_t_0.95,5,0.5190895797508304,0.04701094078330113,0.4607177870585162,0.5774613724431445,two_sided_student_t_0.95,5,0.5046296296296295,0.046756967307231875,0.4465731866590492,0.5626860726002099,two_sided_student_t_0.95,5,0.4968976043113974,0.05475862836169923,0.42890578688365577,0.564889421739139,two_sided_student_t_0.95,5,154.9164970068261,0.5018993169657369,154.2933066942267,155.5396873194255,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
186,s1_065,main_effect_max_windows_fraction-0p2_lr0.001_wd0.0005_do0.2_ls0.1_mw20_ep8,stage1,main_effect,max_windows_fraction,0.2,8,0.001,0.0005,0.2,0.1,0.2,5,"42,10042,20042,30042,40042",5,0.48637292673506155,0.035653355520050695,0.44210343877065506,0.530642414699468,two_sided_student_t_0.95,5,0.4896944656017016,0.04228353887976918,0.437192517658043,0.5421964135453602,two_sided_student_t_0.95,5,0.49944444444444447,0.05888408436026244,0.42633019682711315,0.5725586920617758,two_sided_student_t_0.95,5,0.5045099856643056,0.06853697363128147,0.4194100929605025,0.5896098783681086,two_sided_student_t_0.95,5,0.4925925925925926,0.04554953287499573,0.4360353774867115,0.5491498076984737,two_sided_student_t_0.95,5,0.4986582229685196,0.05017891832253197,0.4363528666186243,0.5609635793184149,two_sided_student_t_0.95,5,25.75406315661967,0.4438015772468713,25.20301071580618,26.305115597433158,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
