rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Robust/Non-Frail,Robust/Non-Frail,35,0.5833333333333334
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Robust/Non-Frail,Young,10,0.16666666666666666
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Young,Pre-Frail,4,0.1
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Young,Robust/Non-Frail,14,0.35
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Young,Young,22,0.55
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Pre-Frail,Pre-Frail,32,0.7111111111111111
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Pre-Frail,Robust/Non-Frail,9,0.2
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Pre-Frail,Young,4,0.08888888888888889
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Robust/Non-Frail,Pre-Frail,18,0.3
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Robust/Non-Frail,Robust/Non-Frail,30,0.5
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Robust/Non-Frail,Young,12,0.2
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Young,Pre-Frail,5,0.125
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Young,Robust/Non-Frail,13,0.325
10,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,10,5,Young,Young,22,0.55
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Pre-Frail,Pre-Frail,29,0.6444444444444445
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Pre-Frail,Robust/Non-Frail,16,0.35555555555555557
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Pre-Frail,Young,0,0.0
11,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,20,5,Robust/Non-Frail,Pre-Frail,17,0.2833333333333333
